"Col-0_ID"	"Accession"	"Accession_ID"
"AT5G03800"	"Cvi-1_ID"	"ATCVI-5G13260"
"AT4G39952"	"Cvi-1_ID"	"ATCVI-4G66180"
"AT4G39530"	"Cvi-1_ID"	"ATCVI-4G65670"
"AT4G38010"	"Cvi-1_ID"	"ATCVI-4G64050"
"AT4G37170"	"Cvi-1_ID"	"ATCVI-4G63100"
"AT4G36680"	"Cvi-1_ID"	"ATCVI-4G62540"
"AT4G35130"	"Cvi-1_ID"	"ATCVI-4G60870"
"AT4G31070"	"Cvi-1_ID"	"ATCVI-4G56280"
"AT4G30700"	"Cvi-1_ID"	"ATCVI-4G55830"
"AT4G21300"	"Cvi-1_ID"	"ATCVI-4G44990"
"AT4G20770"	"Cvi-1_ID"	"ATCVI-4G44330"
"AT4G19220"	"Cvi-1_ID"	"ATCVI-4G42700"
"AT4G19191"	"Cvi-1_ID"	"ATCVI-4G42670"
"AT4G15720"	"Cvi-1_ID"	"ATCVI-4G38580"
"AT4G14820"	"Cvi-1_ID"	"ATCVI-4G37360"
"AT4G14170"	"Cvi-1_ID"	"ATCVI-4G36360"
"AT4G08210"	"Cvi-1_ID"	"ATCVI-4G28560"
"AT4G04370"	"Cvi-1_ID"	"ATCVI-4G16620"
"AT3G61170"	"Cvi-1_ID"	"ATCVI-3G81520"
"AT3G57430"	"Cvi-1_ID"	"ATCVI-3G77390"
"AT3G53360"	"Cvi-1_ID"	"ATCVI-3G73070"
"AT3G47840"	"Cvi-1_ID"	"ATCVI-3G66800"
"AT3G28640"	"Cvi-1_ID"	"ATCVI-3G42210"
"AT3G25970"	"Cvi-1_ID"	"ATCVI-3G38800"
"AT3G25060"	"Cvi-1_ID"	"ATCVI-3G37680"
"AT3G22670"	"Cvi-1_ID"	"ATCVI-3G34890"
"AT3G21470"	"Cvi-1_ID"	"ATCVI-3G33380"
"AT3G18840"	"Cvi-1_ID"	"ATCVI-3G30240"
"AT3G16890"	"Cvi-1_ID"	"ATCVI-3G27970"
"AT3G15930"	"Cvi-1_ID"	"ATCVI-3G26970"
"AT3G13880"	"Cvi-1_ID"	"ATCVI-3G24570"
"AT3G13770"	"Cvi-1_ID"	"ATCVI-3G24400"
"AT3G11380"	"Cvi-1_ID"	"ATCVI-3G21470"
"AT3G08820"	"Cvi-1_ID"	"ATCVI-3G18430"
"AT3G05240"	"Cvi-1_ID"	"ATCVI-3G14780"
"AT3G02010"	"Cvi-1_ID"	"ATCVI-3G11170"
"AT2G48000"	"Cvi-1_ID"	"ATCVI-2G71320"
"AT2G46050"	"Cvi-1_ID"	"ATCVI-2G69120"
"AT2G44880"	"Cvi-1_ID"	"ATCVI-2G67910"
"AT2G39620"	"Cvi-1_ID"	"ATCVI-2G61930"
"AT2G39230"	"Cvi-1_ID"	"ATCVI-2G61490"
"AT2G37320"	"Cvi-1_ID"	"ATCVI-2G59500"
"AT2G36980"	"Cvi-1_ID"	"ATCVI-2G59120"
"AT2G34370"	"Cvi-1_ID"	"ATCVI-2G56120"
"AT2G33760"	"Cvi-1_ID"	"ATCVI-2G55330"
"AT2G27610"	"Cvi-1_ID"	"ATCVI-2G48610"
"AT2G25580"	"Cvi-1_ID"	"ATCVI-2G46320"
"AT2G21090"	"Cvi-1_ID"	"ATCVI-2G41200"
"AT2G20540"	"Cvi-1_ID"	"ATCVI-2G40450"
"AT2G17210"	"Cvi-1_ID"	"ATCVI-2G36590"
"AT2G15630"	"Cvi-1_ID"	"ATCVI-2G34510"
"AT2G01390"	"Cvi-1_ID"	"ATCVI-2G10670"
"AT2G01360"	"Cvi-1_ID"	"ATCVI-2G10640"
"AT1G77340"	"Cvi-1_ID"	"ATCVI-1G92310"
"AT1G77170"	"Cvi-1_ID"	"ATCVI-1G92140"
"AT1G77150"	"Cvi-1_ID"	"ATCVI-1G92130"
"AT1G74630"	"Cvi-1_ID"	"ATCVI-1G89360"
"AT1G74580"	"Cvi-1_ID"	"ATCVI-1G89310"
"AT1G74400"	"Cvi-1_ID"	"ATCVI-1G89090"
"AT1G73400"	"Cvi-1_ID"	"ATCVI-1G87950"
"AT1G71460"	"Cvi-1_ID"	"ATCVI-1G85970"
"AT1G62260"	"Cvi-1_ID"	"ATCVI-1G75820"
"AT1G53600"	"Cvi-1_ID"	"ATCVI-1G67500"
"AT1G53330"	"Cvi-1_ID"	"ATCVI-1G67190"
"AT1G43980"	"Cvi-1_ID"	"ATCVI-1G58860"
"AT1G43010"	"Cvi-1_ID"	"ATCVI-1G56860"
"AT1G34160"	"Cvi-1_ID"	"ATCVI-1G46570"
"AT1G31840"	"Cvi-1_ID"	"ATCVI-1G43790"
"AT1G31430"	"Cvi-1_ID"	"ATCVI-1G43300"
"AT1G28690"	"Cvi-1_ID"	"ATCVI-1G40020"
"AT1G14470"	"Cvi-1_ID"	"ATCVI-1G25360"
"AT1G13040"	"Cvi-1_ID"	"ATCVI-1G23710"
"AT1G10330"	"Cvi-1_ID"	"ATCVI-1G20460"
"AT1G09680"	"Cvi-1_ID"	"ATCVI-1G19720"
"AT1G09220"	"Cvi-1_ID"	"ATCVI-1G19200"
"AT1G09190"	"Cvi-1_ID"	"ATCVI-1G19160"
"AT1G06270"	"Cvi-1_ID"	"ATCVI-1G15950"
"AT1G03560"	"Cvi-1_ID"	"ATCVI-1G12870"
"AT1G03540"	"Cvi-1_ID"	"ATCVI-1G12840"
"AT1G03510"	"Cvi-1_ID"	"ATCVI-1G12800"
"AT1G03100"	"Cvi-1_ID"	"ATCVI-1G12300"
"AT1G02420"	"Cvi-1_ID"	"ATCVI-1G11510"
"AT3G11350"	"Cvi-1_ID"	"ATCVI-3G21470"
"AT5G03560"	"Cvi-1_ID"	"ATCVI-5G12990"
"AT3G60980"	"Cvi-1_ID"	"ATCVI-3G81280"
"AT1G63080"	"Eri-1_ID"	"ATERI-1G74270"
"AT1G63130"	"Eri-1_ID"	"ATERI-1G74340"
"AT1G63400"	"Eri-1_ID"	"ATERI-1G74680"
"AT1G62910"	"Eri-1_ID"	"ATERI-1G74360"
"AT1G62914"	"Eri-1_ID"	"ATERI-1G74040"
"AT1G62930"	"Eri-1_ID"	"ATERI-1G74070"
"AT1G63150"	"Eri-1_ID"	"ATERI-1G74360"
"AT1G63070"	"Eri-1_ID"	"ATERI-1G74270"
"AT1G62590"	"Eri-1_ID"	"ATERI-1G73710"
"AT1G63330"	"Eri-1_ID"	"ATERI-1G73710"
"AT1G62670"	"Eri-1_ID"	"ATERI-1G74030"
"AT1G63630"	"Eri-1_ID"	"ATERI-1G74910"
"AT1G12775"	"Eri-1_ID"	"ATERI-1G23280"
"AT1G63320"	"Eri-1_ID"	"ATERI-1G74580"
"AT2G02750"	"Eri-1_ID"	"ATERI-2G12000"
"AT5G16640"	"Eri-1_ID"	"ATERI-5G26820"
"AT1G63230"	"Eri-1_ID"	"ATERI-1G74470"
"AT1G12300"	"Eri-1_ID"	"ATERI-1G22790"
"AT1G12620"	"Eri-1_ID"	"ATERI-1G23110"
"AT1G64583"	"Eri-1_ID"	"ATERI-1G75960"
"AT1G06580"	"Eri-1_ID"	"ATERI-1G16190"
"AT1G07590"	"Eri-1_ID"	"ATERI-1G17310"
"AT1G19720"	"Eri-1_ID"	"ATERI-1G30940"
"AT2G31400"	"Eri-1_ID"	"ATERI-2G50800"
"AT5G02830"	"Eri-1_ID"	"ATERI-5G12090"
"AT5G48910"	"Eri-1_ID"	"ATERI-5G69540"
"AT5G13770"	"Eri-1_ID"	"ATERI-5G23520"
"AT5G42310"	"Eri-1_ID"	"ATERI-5G61700"
"AT1G56570"	"Eri-1_ID"	"ATERI-1G68540"
"AT1G62720"	"Eri-1_ID"	"ATERI-1G73820"
"AT4G34830"	"Eri-1_ID"	"ATERI-4G61990"
"AT5G04810"	"Eri-1_ID"	"ATERI-5G14340"
"AT2G41720"	"Eri-1_ID"	"ATERI-2G62470"
"AT1G60770"	"Eri-1_ID"	"ATERI-1G71600"
"AT5G27300"	"Eri-1_ID"	"ATERI-5G37650"
"AT3G60960"	"Eri-1_ID"	"ATERI-3G66930"
"AT5G10690"	"Eri-1_ID"	"ATERI-5G20570"
"AT4G16390"	"Eri-1_ID"	"ATERI-4G40620"
"AT1G12700"	"Eri-1_ID"	"ATERI-1G23210"
"AT2G18940"	"Eri-1_ID"	"ATERI-2G37020"
"AT1G62680"	"Eri-1_ID"	"ATERI-1G73780"
"AT5G46580"	"Eri-1_ID"	"ATERI-5G66890"
"AT5G21222"	"Eri-1_ID"	"ATERI-5G31770"
"AT3G04260"	"Eri-1_ID"	"ATERI-3G13750"
"AT3G16710"	"Eri-1_ID"	"ATERI-3G27960"
"AT3G22150"	"Eri-1_ID"	"ATERI-3G34330"
"AT3G29230"	"Eri-1_ID"	"ATERI-3G43230"
"AT1G02150"	"Eri-1_ID"	"ATERI-1G11220"
"AT1G79540"	"Eri-1_ID"	"ATERI-1G92320"
"AT3G59040"	"Eri-1_ID"	"ATERI-3G80300"
"AT3G06430"	"Eri-1_ID"	"ATERI-3G16360"
"AT4G14190"	"Eri-1_ID"	"ATERI-4G37500"
"AT1G30610"	"Eri-1_ID"	"ATERI-1G41990"
"AT1G61870"	"Eri-1_ID"	"ATERI-1G72930"
"AT3G16010"	"Eri-1_ID"	"ATERI-3G27200"
"AT3G53700"	"Eri-1_ID"	"ATERI-3G74440"
"AT5G50280"	"Eri-1_ID"	"ATERI-5G71060"
"AT5G25630"	"Eri-1_ID"	"ATERI-5G36100"
"AT2G41080"	"Eri-1_ID"	"ATERI-2G61740"
"AT1G47580"	"Eri-1_ID"	"ATERI-1G58210"
"AT2G30100"	"Eri-1_ID"	"ATERI-2G49300"
"AT4G21190"	"Eri-1_ID"	"ATERI-4G46150"
"AT5G60960"	"Eri-1_ID"	"ATERI-5G82950"
"AT4G14050"	"Eri-1_ID"	"ATERI-4G37200"
"AT4G02820"	"Eri-1_ID"	"ATERI-4G13750"
"AT2G36240"	"Eri-1_ID"	"ATERI-2G56320"
"AT2G35130"	"Eri-1_ID"	"ATERI-2G55000"
"AT1G59720"	"Eri-1_ID"	"ATERI-1G70550"
"AT1G09820"	"Eri-1_ID"	"ATERI-1G19890"
"AT4G26680"	"Eri-1_ID"	"ATERI-4G52690"
"AT5G13270"	"Eri-1_ID"	"ATERI-5G22990"
"AT2G15690"	"Eri-1_ID"	"ATERI-2G33200"
"AT4G30825"	"Eri-1_ID"	"ATERI-4G57380"
"AT3G22690"	"Eri-1_ID"	"ATERI-3G34950"
"AT3G48810"	"Eri-1_ID"	"ATERI-3G68900"
"AT4G31850"	"Eri-1_ID"	"ATERI-4G58570"
"AT5G66520"	"Eri-1_ID"	"ATERI-5G89140"
"AT2G15820"	"Eri-1_ID"	"ATERI-2G33430"
"AT2G01860"	"Eri-1_ID"	"ATERI-2G11060"
"AT1G01970"	"Eri-1_ID"	"ATERI-1G11010"
"AT1G55890"	"Eri-1_ID"	"ATERI-1G67680"
"AT1G08610"	"Eri-1_ID"	"ATERI-1G18520"
"AT3G49730"	"Eri-1_ID"	"ATERI-3G69980"
"AT2G32230"	"Eri-1_ID"	"ATERI-2G51720"
"AT1G74850"	"Eri-1_ID"	"ATERI-1G87220"
"AT3G49142"	"Eri-1_ID"	"ATERI-3G69260"
"AT1G50270"	"Eri-1_ID"	"ATERI-1G61260"
"AT2G20710"	"Eri-1_ID"	"ATERI-2G38970"
"AT4G39620"	"Eri-1_ID"	"ATERI-4G67260"
"AT2G37230"	"Eri-1_ID"	"ATERI-2G57470"
"AT4G20090"	"Eri-1_ID"	"ATERI-4G45060"
"AT4G21900"	"Eri-1_ID"	"ATERI-2G34440"
"AT3G26630"	"Eri-1_ID"	"ATERI-3G39550"
"AT3G15590"	"Eri-1_ID"	"ATERI-3G26710"
"AT2G18520"	"Eri-1_ID"	"ATERI-2G36520"
"AT5G01110"	"Eri-1_ID"	"ATERI-5G10140"
"AT4G18975"	"Eri-1_ID"	"ATERI-4G43740"
"AT5G61800"	"Eri-1_ID"	"ATERI-5G83890"
"AT1G66345"	"Eri-1_ID"	"ATERI-1G77870"
"AT1G74750"	"Eri-1_ID"	"ATERI-1G87130"
"AT3G04760"	"Eri-1_ID"	"ATERI-3G14300"
"AT3G29290"	"Eri-1_ID"	"ATERI-3G43340"
"AT1G26460"	"Eri-1_ID"	"ATERI-1G37270"
"AT5G09450"	"Eri-1_ID"	"ATERI-5G19150"
"AT1G31920"	"Eri-1_ID"	"ATERI-1G43650"
"AT1G22960"	"Eri-1_ID"	"ATERI-1G34450"
"AT5G67570"	"Eri-1_ID"	"ATERI-5G90390"
"AT3G46610"	"Eri-1_ID"	"ATERI-3G66140"
"AT3G02490"	"Eri-1_ID"	"ATERI-3G11750"
"AT2G30780"	"Eri-1_ID"	"ATERI-2G50060"
"AT4G22760"	"Eri-1_ID"	"ATERI-4G48100"
"AT5G41170"	"Eri-1_ID"	"ATERI-5G60360"
"AT5G59900"	"Eri-1_ID"	"ATERI-5G81810"
"AT3G53170"	"Eri-1_ID"	"ATERI-3G73870"
"AT5G57250"	"Eri-1_ID"	"ATERI-5G78830"
"AT2G37310"	"Eri-1_ID"	"ATERI-2G57550"
"AT2G40240"	"Eri-1_ID"	"ATERI-2G60800"
"AT4G19440"	"Eri-1_ID"	"ATERI-4G44320"
"AT1G11710"	"Eri-1_ID"	"ATERI-1G22090"
"AT2G19280"	"Eri-1_ID"	"ATERI-2G37380"
"AT1G69350"	"Eri-1_ID"	"ATERI-1G81260"
"AT5G48730"	"Eri-1_ID"	"ATERI-5G69340"
"AT1G16480"	"Eri-1_ID"	"ATERI-1G27370"
"AT5G14770"	"Eri-1_ID"	"ATERI-5G24650"
"AT3G02650"	"Eri-1_ID"	"ATERI-3G11940"
"AT1G13410"	"Eri-1_ID"	"ATERI-1G23960"
"AT5G65570"	"Eri-1_ID"	"ATERI-5G88070"
"AT4G17616"	"Eri-1_ID"	"ATERI-4G42170"
"AT2G13600"	"Eri-1_ID"	"ATERI-2G29630"
"AT1G64100"	"Eri-1_ID"	"ATERI-1G75390"
"AT1G73710"	"Eri-1_ID"	"ATERI-1G85950"
"AT1G71210"	"Eri-1_ID"	"ATERI-1G83320"
"AT2G17033"	"Eri-1_ID"	"ATERI-2G34890"
"AT2G26790"	"Eri-1_ID"	"ATERI-2G45760"
"AT5G55840"	"Eri-1_ID"	"ATERI-5G77170"
"AT3G09650"	"Eri-1_ID"	"ATERI-3G19500"
"AT5G55740"	"Eri-1_ID"	"ATERI-5G77060"
"AT3G06920"	"Eri-1_ID"	"ATERI-3G17000"
"AT1G80270"	"Eri-1_ID"	"ATERI-1G93100"
"AT1G10270"	"Eri-1_ID"	"ATERI-1G20340"
"AT3G14730"	"Eri-1_ID"	"ATERI-3G25660"
"AT1G74900"	"Eri-1_ID"	"ATERI-1G87280"
"AT1G10910"	"Eri-1_ID"	"ATERI-1G21110"
"AT4G01030"	"Eri-1_ID"	"ATERI-4G11440"
"AT3G13160"	"Eri-1_ID"	"ATERI-3G23570"
"AT1G06150"	"Eri-1_ID"	"ATERI-1G15750"
"AT5G39350"	"Eri-1_ID"	"ATERI-5G58190"
"AT3G46870"	"Eri-1_ID"	"ATERI-3G66570"
"AT5G43790"	"Eri-1_ID"	"ATERI-5G63570"
"AT3G56030"	"Eri-1_ID"	"ATERI-3G77070"
"AT4G13650"	"Eri-1_ID"	"ATERI-4G36750"
"AT2G29760"	"Eri-1_ID"	"ATERI-2G48980"
"AT4G28010"	"Eri-1_ID"	"ATERI-4G54190"
"AT3G03580"	"Eri-1_ID"	"ATERI-3G12970"
"AT5G18390"	"Eri-1_ID"	"ATERI-5G28700"
"AT3G14580"	"Eri-1_ID"	"ATERI-3G25470"
"AT2G35030"	"Eri-1_ID"	"ATERI-2G54880"
"AT1G71490"	"Eri-1_ID"	"ATERI-1G83610"
"AT1G06710"	"Eri-1_ID"	"ATERI-1G16320"
"AT5G15340"	"Eri-1_ID"	"ATERI-5G25370"
"AT1G33350"	"Eri-1_ID"	"ATERI-1G45300"
"AT5G14820"	"Eri-1_ID"	"ATERI-5G24700"
"AT3G51320"	"Eri-1_ID"	"ATERI-3G71830"
"AT5G39980"	"Eri-1_ID"	"ATERI-5G58950"
"AT3G23330"	"Eri-1_ID"	"ATERI-3G35720"
"AT3G22470"	"Eri-1_ID"	"ATERI-3G34730"
"AT1G18900"	"Eri-1_ID"	"ATERI-1G30030"
"AT4G18520"	"Eri-1_ID"	"ATERI-4G43230"
"AT1G64580"	"Eri-1_ID"	"ATERI-1G75950"
"AT5G13230"	"Eri-1_ID"	"ATERI-5G22950"
"AT1G05600"	"Eri-1_ID"	"ATERI-1G15100"
"AT5G50990"	"Eri-1_ID"	"ATERI-5G71720"
"AT1G11630"	"Eri-1_ID"	"ATERI-1G21990"
"AT3G46790"	"Eri-1_ID"	"ATERI-3G66390"
"AT2G32630"	"Eri-1_ID"	"ATERI-2G52120"
"AT2G20720"	"Eri-1_ID"	"ATERI-2G38980"
"AT5G09320"	"Eri-1_ID"	"ATERI-5G19010"
"AT1G52620"	"Eri-1_ID"	"ATERI-1G63930"
"AT4G37380"	"Eri-1_ID"	"ATERI-4G64790"
"AT5G15010"	"Eri-1_ID"	"ATERI-5G24960"
"AT5G40400"	"Eri-1_ID"	"ATERI-5G59450"
"AT5G08510"	"Eri-1_ID"	"ATERI-5G18550"
"AT1G02060"	"Eri-1_ID"	"ATERI-1G11100"
"AT3G04130"	"Eri-1_ID"	"ATERI-3G13600"
"AT5G19020"	"Eri-1_ID"	"ATERI-5G29430"
"AT1G68930"	"Eri-1_ID"	"ATERI-1G80790"
"AT5G14080"	"Eri-1_ID"	"ATERI-5G23880"
"AT3G26782"	"Eri-1_ID"	"ATERI-3G39740"
"AT3G23020"	"Eri-1_ID"	"ATERI-3G35340"
"AT3G18020"	"Eri-1_ID"	"ATERI-3G29460"
"AT2G28050"	"Eri-1_ID"	"ATERI-2G47120"
"AT2G02980"	"Eri-1_ID"	"ATERI-2G12310"
"AT1G74600"	"Eri-1_ID"	"ATERI-1G86970"
"AT1G69290"	"Eri-1_ID"	"ATERI-1G81170"
"AT5G28460"	"Eri-1_ID"	"ATERI-4G30870"
"AT5G28370"	"Eri-1_ID"	"ATERI-4G30870"
"AT3G61520"	"Eri-1_ID"	"ATERI-3G82850"
"AT3G14330"	"Eri-1_ID"	"ATERI-3G25130"
"AT2G27800"	"Eri-1_ID"	"ATERI-2G46890"
"AT2G22410"	"Eri-1_ID"	"ATERI-2G40870"
"AT1G28020"	"Eri-1_ID"	"ATERI-1G38990"
"AT1G68980"	"Eri-1_ID"	"ATERI-1G80870"
"AT1G15510"	"Eri-1_ID"	"ATERI-1G26370"
"AT1G11900"	"Eri-1_ID"	"ATERI-1G22330"
"AT3G42630"	"Eri-1_ID"	"ATERI-3G58200"
"AT4G32430"	"Eri-1_ID"	"ATERI-4G59330"
"AT3G11460"	"Eri-1_ID"	"ATERI-3G21670"
"AT3G50420"	"Eri-1_ID"	"ATERI-3G70810"
"AT3G49240"	"Eri-1_ID"	"ATERI-3G69410"
"AT1G62350"	"Eri-1_ID"	"ATERI-1G73450"
"AT1G64430"	"Eri-1_ID"	"ATERI-1G75790"
"AT3G24000"	"Eri-1_ID"	"ATERI-3G36480"
"AT2G17670"	"Eri-1_ID"	"ATERI-2G35560"
"AT1G28000"	"Eri-1_ID"	"ATERI-1G38960"
"AT5G66500"	"Eri-1_ID"	"ATERI-5G89120"
"AT5G16420"	"Eri-1_ID"	"ATERI-5G26570"
"AT5G39710"	"Eri-1_ID"	"ATERI-5G58640"
"AT2G06000"	"Eri-1_ID"	"ATERI-2G17270"
"AT1G16830"	"Eri-1_ID"	"ATERI-1G27730"
"AT5G65560"	"Eri-1_ID"	"ATERI-5G88060"
"AT1G15480"	"Eri-1_ID"	"ATERI-1G26340"
"AT3G18110"	"Eri-1_ID"	"ATERI-3G29560"
"AT3G63370"	"Eri-1_ID"	"ATERI-3G85050"
"AT4G32450"	"Eri-1_ID"	"ATERI-4G59350"
"AT4G35850"	"Eri-1_ID"	"ATERI-4G63130"
"AT1G05750"	"Eri-1_ID"	"ATERI-1G15270"
"AT4G38150"	"Eri-1_ID"	"ATERI-4G65690"
"AT4G01570"	"Eri-1_ID"	"ATERI-4G12150"
"AT1G76280"	"Eri-1_ID"	"ATERI-1G88710"
"AT1G26500"	"Eri-1_ID"	"ATERI-1G37310"
"AT1G08070"	"Eri-1_ID"	"ATERI-1G17930"
"AT3G12770"	"Eri-1_ID"	"ATERI-3G23100"
"AT4G04790"	"Eri-1_ID"	"ATERI-4G16050"
"AT3G09060"	"Eri-1_ID"	"ATERI-3G18860"
"AT4G25270"	"Eri-1_ID"	"ATERI-4G51010"
"AT1G17630"	"Eri-1_ID"	"ATERI-1G28660"
"AT5G37570"	"Eri-1_ID"	"ATERI-5G56020"
"AT3G15200"	"Eri-1_ID"	"ATERI-3G26190"
"AT3G09040"	"Eri-1_ID"	"ATERI-3G18830"
"AT2G16650"	"Eri-1_ID"	"ATERI-2G34440"
"AT5G27460"	"Eri-1_ID"	"ATERI-5G37810"
"AT4G16835"	"Eri-1_ID"	"ATERI-4G41260"
"AT3G48250"	"Eri-1_ID"	"ATERI-3G68240"
"AT2G01740"	"Eri-1_ID"	"ATERI-2G10890"
"AT1G77360"	"Eri-1_ID"	"ATERI-1G89970"
"AT2G22070"	"Eri-1_ID"	"ATERI-2G40530"
"AT1G79490"	"Eri-1_ID"	"ATERI-1G92250"
"AT4G21880"	"Eri-1_ID"	"ATERI-4G46950"
"AT2G45350"	"Eri-1_ID"	"ATERI-2G66430"
"AT5G36300"	"Eri-1_ID"	"ATERI-5G54820"
"AT4G18750"	"Eri-1_ID"	"ATERI-4G43480"
"AT3G05340"	"Eri-1_ID"	"ATERI-3G15010"
"AT4G21170"	"Eri-1_ID"	"ATERI-4G46130"
"AT2G36730"	"Eri-1_ID"	"ATERI-2G56900"
"AT2G33680"	"Eri-1_ID"	"ATERI-2G53320"
"AT4G16470"	"Eri-1_ID"	"ATERI-4G40750"
"AT3G26540"	"Eri-1_ID"	"ATERI-3G39420"
"AT3G01580"	"Eri-1_ID"	"ATERI-3G10750"
"AT1G20300"	"Eri-1_ID"	"ATERI-1G31530"
"AT1G09900"	"Eri-1_ID"	"ATERI-1G19970"
"AT3G62540"	"Eri-1_ID"	"ATERI-3G84110"
"AT3G62470"	"Eri-1_ID"	"ATERI-3G84110"
"AT2G16880"	"Eri-1_ID"	"ATERI-2G34700"
"AT5G02860"	"Eri-1_ID"	"ATERI-5G12120"
"AT4G02750"	"Eri-1_ID"	"ATERI-4G13680"
"AT5G27110"	"Eri-1_ID"	"ATERI-5G37510"
"AT3G60050"	"Eri-1_ID"	"ATERI-3G81410"
"AT5G64320"	"Eri-1_ID"	"ATERI-5G86570"
"AT5G24830"	"Eri-1_ID"	"ATERI-5G35190"
"AT5G08305"	"Eri-1_ID"	"ATERI-5G18290"
"AT5G04780"	"Eri-1_ID"	"ATERI-5G14310"
"AT1G04840"	"Eri-1_ID"	"ATERI-1G14250"
"AT1G19520"	"Eri-1_ID"	"ATERI-1G30740"
"AT4G19890"	"Eri-1_ID"	"ATERI-4G44810"
"AT5G27270"	"Eri-1_ID"	"ATERI-5G37620"
"AT4G26800"	"Eri-1_ID"	"ATERI-4G52830"
"AT5G61370"	"Eri-1_ID"	"ATERI-5G83390"
"AT5G18475"	"Eri-1_ID"	"ATERI-5G28820"
"AT3G18970"	"Eri-1_ID"	"ATERI-3G30580"
"AT3G04750"	"Eri-1_ID"	"ATERI-3G14290"
"AT2G38420"	"Eri-1_ID"	"ATERI-2G58770"
"AT1G77405"	"Eri-1_ID"	"ATERI-1G90020"
"AT1G77010"	"Eri-1_ID"	"ATERI-1G89590"
"AT2G04860"	"Eri-1_ID"	"ATERI-2G14660"
"AT5G61990"	"Eri-1_ID"	"ATERI-5G84070"
"AT4G33170"	"Eri-1_ID"	"ATERI-4G60150"
"AT1G20230"	"Eri-1_ID"	"ATERI-1G31460"
"AT2G34400"	"Eri-1_ID"	"ATERI-2G54240"
"AT3G16610"	"Eri-1_ID"	"ATERI-3G27860"
"AT3G07290"	"Eri-1_ID"	"ATERI-3G17430"
"AT3G17370"	"Eri-1_ID"	"ATERI-3G28720"
"AT5G28380"	"Eri-1_ID"	"ATERI-3G66930"
"AT5G08310"	"Eri-1_ID"	"ATERI-5G18300"
"AT1G02370"	"Eri-1_ID"	"ATERI-1G11450"
"AT1G30290"	"Eri-1_ID"	"ATERI-1G41630"
"AT1G79080"	"Eri-1_ID"	"ATERI-1G91820"
"AT1G11290"	"Eri-1_ID"	"ATERI-1G21510"
"AT4G21705"	"Eri-1_ID"	"ATERI-4G46760"
"AT5G15980"	"Eri-1_ID"	"ATERI-5G26110"
"AT1G56690"	"Eri-1_ID"	"ATERI-1G68650"
"AT5G62370"	"Eri-1_ID"	"ATERI-5G84480"
"AT4G33990"	"Eri-1_ID"	"ATERI-4G61060"
"AT3G61360"	"Eri-1_ID"	"ATERI-3G82670"
"AT3G02330"	"Eri-1_ID"	"ATERI-3G11580"
"AT1G13630"	"Eri-1_ID"	"ATERI-1G24220"
"AT5G15280"	"Eri-1_ID"	"ATERI-5G25310"
"AT1G19290"	"Eri-1_ID"	"ATERI-1G30440"
"AT5G14350"	"Eri-1_ID"	"ATERI-5G24180"
"AT3G25210"	"Eri-1_ID"	"ATERI-3G37780"
"AT1G31790"	"Eri-1_ID"	"ATERI-1G43370"
"AT5G44230"	"Eri-1_ID"	"ATERI-5G64040"
"AT2G17525"	"Eri-1_ID"	"ATERI-2G35420"
"AT2G17140"	"Eri-1_ID"	"ATERI-2G35020"
"AT1G29710"	"Eri-1_ID"	"ATERI-1G40970"
"AT2G15980"	"Eri-1_ID"	"ATERI-2G33600"
"AT1G18485"	"Eri-1_ID"	"ATERI-1G29520"
"AT1G71060"	"Eri-1_ID"	"ATERI-1G83170"
"AT1G55630"	"Eri-1_ID"	"ATERI-1G67370"
"AT1G64310"	"Eri-1_ID"	"ATERI-1G75650"
"AT3G49170"	"Eri-1_ID"	"ATERI-3G69330"
"AT5G47360"	"Eri-1_ID"	"ATERI-5G67790"
"AT5G46100"	"Eri-1_ID"	"ATERI-5G66360"
"AT5G12100"	"Eri-1_ID"	"ATERI-5G22170"
"AT3G49740"	"Eri-1_ID"	"ATERI-3G69990"
"AT3G47530"	"Eri-1_ID"	"ATERI-3G67420"
"AT1G51965"	"Eri-1_ID"	"ATERI-1G63070"
"AT1G09410"	"Eri-1_ID"	"ATERI-1G19380"
"AT1G13800"	"Eri-1_ID"	"ATERI-1G24430"
"AT1G80550"	"Eri-1_ID"	"ATERI-1G93390"
"AT3G20730"	"Eri-1_ID"	"ATERI-3G32570"
"AT3G13150"	"Eri-1_ID"	"ATERI-3G23560"
"AT4G01400"	"Eri-1_ID"	"ATERI-4G11880"
"AT3G62890"	"Eri-1_ID"	"ATERI-3G84510"
"AT1G05670"	"Eri-1_ID"	"ATERI-1G15180"
"AT1G80150"	"Eri-1_ID"	"ATERI-1G92970"
"AT1G07740"	"Eri-1_ID"	"ATERI-1G17510"
"AT5G38730"	"Eri-1_ID"	"ATERI-5G57490"
"AT4G01990"	"Eri-1_ID"	"ATERI-4G12690"
"AT3G60040"	"Eri-1_ID"	"ATERI-3G81400"
"AT3G58590"	"Eri-1_ID"	"ATERI-3G79840"
"AT1G25360"	"Eri-1_ID"	"ATERI-1G36600"
"AT1G06140"	"Eri-1_ID"	"ATERI-1G15730"
"AT3G54980"	"Eri-1_ID"	"ATERI-3G75790"
"AT5G47460"	"Eri-1_ID"	"ATERI-5G67920"
"AT4G18840"	"Eri-1_ID"	"ATERI-4G43590"
"AT3G56550"	"Eri-1_ID"	"ATERI-3G77630"
