ID	Pi	Tajima.D	theta_Watterson	Distance
AT1G05291	0.01619898	0.016957857	0.021694215	0.033072917
AT1G05300	0.005663265	0.008168256	0.011920862	0.006896353
AT1G05310	0.001708075	-0.007678921	0.009256198	0.001869658
AT1G05320	0.002370821	-0.008034566	0.010927456	0.002149262
AT1G05330	0.001	-0.021096382	0.007713499	0.001056763
AT1G05340	0	NA	NA	0
AT1G05350	0.007657143	0.025370832	0.011570248	0.006823881
AT1G05360	0.007485714	0.017239592	0.01046832	0.006544764
AT1G05370	0.001857143	0.000191229	0.007713499	0.001619817
AT1G05380	0.001260504	-0.005873459	0.008414726	0.001097454
AT1G05385	0.000416667	-0.021096382	0.007713499	0.000364583
AT1G05400	0.000659341	0.006670067	0.007713499	0.00152439
AT1G05410	0.003647959	0.00173992	0.009115953	0.003420727
AT1G05420	0.0025	-0.021947293	0.008999082	0.003120411
AT1G05430	0.004330357	-0.014514893	0.010284665	0.003742284
AT1G05440	0.000869565	-0.021096382	0.007713499	0.000769569
AT1G05450	0.003095238	0.01461252	0.010284665	0.00262945
AT1G05460	0.002202381	-0.013350961	0.009528439	0.001946549
AT1G05470	0.000135135	-0.021096382	0.007713499	0.00012317
AT1G05490	0.000535714	-0.021096382	0.007713499	0.000466087
AT1G05500	0.00039916	-0.007213157	0.007713499	0.000357896
AT1G05510	0	NA	NA	0
AT1G05520	0.000395137	-0.011840899	0.007713499	0.000345451
AT1G05530	0.001058201	-0.015244541	0.012855831	0.001073648
AT1G05540	0.000227273	-0.021096382	0.007713499	0.000198143
AT1G05550	0.011130952	0.001470395	0.029889807	0.014007568
AT1G05560	0.002580645	-0.021469124	0.015426997	0.00248227
AT1G05570	0.000421245	-0.012072286	0.007713499	0.000368401
AT1G05575	0.001714286	0.006670067	0.007713499	0.001388889
AT1G05577	0.000227273	-0.021096382	0.007713499	0.000195487
AT1G05580	0.001332418	-0.000117287	0.007713499	0.001164075
AT1G05590	0.001995798	-0.007213157	0.007713499	0.001703242
AT1G05600	0.001857143	-0.007347057	0.010284665	0.001608911
AT1G05610	0.001913265	0.002116963	0.008999082	0.001694685
AT1G05615	0.000659341	0.006670067	0.007713499	0.00125
AT1G05620	0.001578947	0.00311715	0.010284665	0.001354489
AT1G05630	0.000653061	-0.017884464	0.008815427	0.000586338
AT1G05640	0.001332046	-0.00522984	0.007713499	0.001144506
AT1G05650	0.00363354	-0.007617598	0.010027548	0.003088049
AT1G05660	0.006242236	-0.003148928	0.018732782	0.00530511
AT1G05670	0.000795455	-0.023138567	0.010798898	0.000687893
AT1G05675	0.001137566	-0.012211118	0.007713499	0.000986601
AT1G05680	0.006825397	0.016791894	0.011273575	0.005919604
AT1G05690	0.000986395	-0.001435954	0.011570248	0.001027397
AT1G05700	0.000444744	-0.01415477	0.007713499	0.000402989
AT1G05710	0.004761905	0.030630709	0.009641873	0.005555556
AT1G05720	0.005079365	0.031213203	0.010284665	0.004651468
AT1G05730	0.004206349	-0.003808357	0.012855831	0.003680556
AT1G05740	0.005625	0.00501627	0.012855831	0.004494863
AT1G05750	0.009166667	0.023264233	0.014325069	0.008004824
AT1G05760	0.002402597	-0.006138333	0.010284665	0.002717391
AT1G05770	0.010649351	0.006951321	0.017998163	0.016985736
AT1G05780	0.022460317	0.003764617	0.037024793	0.03147242
AT1G05783	0.033367347	-0.030470911	0.059136823	0.062309451
AT1G05785	0.004095238	-0.023540451	0.028282828	0.009881757
AT1G05790	0.000780731	-0.016468641	0.007713499	0.000711604
AT1G05800	0.004234694	0.001631943	0.011998776	0.003663489
AT1G05805	0.01237013	0.002768494	0.025454545	0.012678243
AT1G05810	0	NA	NA	0
AT1G05820	0.004040179	-0.002204358	0.010086883	0.003763191
AT1G05830	0.001391466	-0.01340463	0.008677686	0.001442752
AT1G05835	0.003163265	0.032424545	0.015426997	0.002522786
AT1G05840	0.001034483	-0.023059858	0.011570248	0.000902062
AT1G05850	0.001842105	-0.023138567	0.010798898	0.001585145
AT1G05860	0.004732143	-0.016402765	0.010027548	0.003929419
AT1G05870	0.009835165	-0.00137977	0.016391185	0.011022928
AT1G05880	0.011166667	-0.000386166	0.017050892	0.010228035
AT1G05890	0.000428571	-0.021096382	0.007713499	0.00039557
AT1G05894	0.001296296	-0.021096382	0.007713499	0.001114447
AT1G05900	0.000434783	-0.021096382	0.007713499	0.00037683
AT1G05910	0.000347222	-0.021096382	0.007713499	0.00030106
AT1G05920	0.0025	-0.024709347	0.013884298	0.003630705
AT1G05930	0.009360902	-0.023482507	0.02056933	0.009573063
AT1G05940	0.001323529	-0.021096382	0.007713499	0.001151316
AT1G05950	0.000540541	-0.021096382	0.007713499	0.000464437
AT1G05960	5.00E-04	-0.021096382	0.007713499	0.000445066
AT1G05970	0.00125	-0.021096382	0.007713499	0.001088308
AT1G05990	0	NA	NA	0
AT1G06000	0.001620879	0.002528277	0.009641873	0.001409595
AT1G06010	0.00375	-0.021096382	0.007713499	0.002768987
AT1G06020	0.01675	-0.02880118	0.032300275	0.015514184
AT1G06030	0.009090909	-0.029175672	0.034282216	0.009245187
AT1G06040	0.000714286	-0.021096382	0.007713499	0.000585676
AT1G06045	0.031071429	-0.031661387	0.061006762	0.079847909
AT1G06050	0.000555556	-0.021096382	0.007713499	0.000464437
AT1G06060	0	NA	NA	0
AT1G06070	6.00E-04	-0.023649113	0.011570248	0.00051592
AT1G06080	0.000595238	0.023329937	0.007713499	0.000510621
AT1G06090	0.001388889	-0.022372748	0.009641873	0.001215278
AT1G06100	0.001706349	-0.000271545	0.007713499	0.001493056
AT1G06110	0.001098901	-0.015543092	0.007713499	0.000953471
AT1G06120	0.000277778	-0.021096382	0.007713499	0.000243056
AT1G06130	0.000714286	-0.007213157	0.007713499	0.000596135
AT1G06135	0	NA	NA	0
AT1G06137	0.00125	-0.021096382	0.007713499	0.001056763
AT1G06140	0.001385281	0.000212322	0.009256198	0.001192606
AT1G06143	0.000325497	0.006670067	0.007713499	0.000648789
AT1G06148	0.025142857	-0.002062441	0.038567493	0.040316358
AT1G06150	0.001266234	-0.016601103	0.011019284	0.001105442
AT1G06160	0.002857143	0.002227435	0.007713499	0.002380952
AT1G06170	0.00197619	-0.013642237	0.008570554	0.002411496
AT1G06180	0.001071429	-0.021096382	0.007713499	0.001476046
AT1G06190	0.005178571	-0.011955726	0.01472577	0.004550209
AT1G06200	0.002295918	0.0025051	0.007713499	0.002264493
AT1G06210	0.004223602	0.017917112	0.009641873	0.003689236
AT1G06220	0.002360775	0.000455008	0.009917355	0.002055921
AT1G06225	0.003285714	0.004835656	0.015426997	0.002852183
AT1G06230	0.000403727	-0.011840899	0.007713499	0.000353107
AT1G06240	0.001055901	0.002967874	0.007713499	0.000922309
AT1G06250	0.000742857	-0.011840899	0.007713499	0.000638758
AT1G06260	0.002285714	0.011112699	0.007713499	0.001937984
AT1G06270	0.000928571	-0.011840899	0.007713499	0.001271802
AT1G06280	0.000833333	-0.021096382	0.007713499	0.000704509
AT1G06290	0.004071429	0.000116855	0.010606061	0.003513314
AT1G06310	0.001910714	-0.002456849	0.012855831	0.001648792
AT1G06320	0.002142857	-0.01354272	0.010284665	0.001753827
AT1G06330	0.003968254	-0.011953278	0.011570248	0.003932119
AT1G06340	0.002678571	-0.004436513	0.007713499	0.004464286
AT1G06350	0.000833333	-0.023649113	0.011570248	0.000726744
AT1G06360	0.000912698	0.003893422	0.007713499	0.001041667
AT1G06380	0.003428571	-0.007969026	0.010798898	0.002941176
AT1G06390	0.002380952	-0.010606835	0.007713499	0.002042484
AT1G06400	0	NA	NA	0
AT1G06410	0.00070028	-0.016599697	0.009256198	0.000611307
AT1G06420	0.000824176	0.023329937	0.007713499	0.000703829
AT1G06430	0.000818815	-0.019884564	0.011570248	0.000713678
AT1G06440	0.003913043	0.010186245	0.009641873	0.003356777
AT1G06450	0.001938776	-0.005455125	0.011570248	0.001644737
AT1G06460	0.002773109	0.001116777	0.007713499	0.002403846
AT1G06470	0.000185185	-0.021096382	0.007713499	0.000230993
AT1G06475	0	NA	NA	0
AT1G06490	0.00015873	-0.011840899	0.007713499	0.000140038
AT1G06500	0.001696429	-0.007213157	0.007713499	0.001444647
AT1G06510	0.001160714	-0.011840899	0.007713499	0.000974221
AT1G06515	0.035714286	0.009574193	0.038567493	0.054824561
AT1G06520	0.000714286	-0.021096382	0.007713499	0.000622156
AT1G06530	0.003421053	0.013768718	0.008999082	0.002925669
AT1G06540	0.006530612	0.009469889	0.009641873	0.005291005
AT1G06550	0.004037267	-0.014351074	0.011570248	0.00349012
AT1G06560	0.002202381	-0.01593582	0.008306845	0.001927083
AT1G06570	0.00125	-0.027117991	0.017998163	0.001144432
AT1G06580	0.003571429	-0.011432992	0.010284665	0.003118762
AT1G06590	0.001480519	-0.015941944	0.00981718	0.001294984
AT1G06620	0.004761905	-0.011722795	0.01446281	0.005372807
AT1G06630	0.003239796	-0.022300801	0.026225895	0.004225793
AT1G06640	0.032045455	-0.029234932	0.047683446	0.028913288
AT1G06645	0.002386364	-0.026168045	0.020247934	0.008538569
AT1G06650	0.001363636	-0.021096382	0.007713499	0.001182432
AT1G06660	0.001020408	-0.015543092	0.007713499	0.000917768
AT1G06670	0.00135	-0.021636356	0.008677686	0.001248415
AT1G06680	0.000904762	-0.007213157	0.007713499	0.000749684
AT1G06690	0.004720497	0.001682543	0.012534435	0.004188713
AT1G06700	0.000714286	-0.021096382	0.007713499	0.000604282
AT1G06710	0.002058111	-0.017294672	0.009427609	0.001774382
AT1G06720	0.001387755	-0.012551483	0.008227732	0.00123403
AT1G06730	0.00637931	-0.025195342	0.015855525	0.005528518
AT1G06740	0.004518272	-0.021371033	0.015855525	0.004925847
AT1G06750	0.000483871	-0.021096382	0.007713499	0.000423114
AT1G06760	0.00375	-0.022798203	0.010284665	0.00344697
AT1G06770	0.0018	-0.022555086	0.009917355	0.001727883
AT1G06780	0.000853175	-0.012211118	0.007713499	0.000759181
AT1G06790	0.000833333	-0.021096382	0.007713499	0.000711382
AT1G06800	0.000527211	-0.002585416	0.007713499	0.000671344
AT1G06810	0.001392857	-0.023187991	0.023140496	0.018122677
AT1G06820	0.001723602	-0.015711527	0.00981718	0.001940017
AT1G06830	0.001666667	-0.021096382	0.007713499	0.001458333
AT1G06840	0.001102757	-0.005695958	0.008677686	0.000960867
AT1G06850	0.002535714	-0.004742248	0.008999082	0.002207711
AT1G06870	0.003474026	-0.017904904	0.010798898	0.003028759
AT1G06890	0.001972789	-0.002666002	0.019283747	0.00382533
AT1G06900	0.000749415	-0.015543092	0.007713499	0.000650407
AT1G06910	0.001024845	-0.01415477	0.007713499	0.000879156
AT1G06920	0.001746032	0.001116777	0.007713499	0.001450422
AT1G06923	5.00E-04	-0.021096382	0.007713499	0.000426413
AT1G06925	0.001339286	0.023329937	0.007713499	0.001591435
AT1G06930	0.002214286	-0.002585416	0.007713499	0.00189951
AT1G06950	0.003196721	0.010067105	0.008484848	0.002796214
AT1G06960	0.001153846	-0.021096382	0.007713499	0.000951087
AT1G06970	0.002667638	0.007672684	0.013498623	0.002296687
AT1G06980	0.004071429	-0.017439001	0.013498623	0.003492647
AT1G06990	0.00207483	0.00846194	0.009641873	0.00182591
AT1G07000	0.001944444	0.008708451	0.010284665	0.001701389
AT1G07010	0.005	0.008967105	0.05399449	0.004487179
AT1G07020	0	NA	NA	0.000844595
AT1G07025	0.001696429	-0.007213157	0.007713499	0.002537393
AT1G07030	0.000827068	0.001116777	0.007713499	0.000700815
AT1G07040	0.001298701	-0.015543092	0.007713499	0.001120072
AT1G07050	0.004285714	-0.005947359	0.023140496	0.004603553
AT1G07060	0.007946429	-0.020183277	0.037024793	0.009803922
AT1G07070	0	NA	NA	0
AT1G07080	0.000904762	-0.007213157	0.007713499	0.001292293
AT1G07090	0.002012987	-0.002585416	0.007713499	0.001639171
AT1G07110	0.000535714	-0.01415477	0.007713499	0.000461409
AT1G07120	0.001956522	-0.002161143	0.009256198	0.001855386
AT1G07130	0.002777778	0.004818971	0.007713499	0.002264493
AT1G07135	0.003809524	-0.006657829	0.007713499	0.003267974
AT1G07140	0.002252747	0.001266053	0.010284665	0.002547307
AT1G07150	0.002857143	-0.006113263	0.011570248	0.003677942
AT1G07160	0.001590909	0.01046235	0.010284665	0.001531059
AT1G07170	0.000833333	-0.021096382	0.007713499	0.000656907
AT1G07175	0.001	-0.021096382	0.007713499	0.005254425
AT1G07180	0.001	-0.022117475	0.009256198	0.000856164
AT1G07190	0.012857143	0.007975293	0.023140496	0.02594697
AT1G07200	0.001305419	-0.01468874	0.007713499	0.001126701
AT1G07210	0.000333333	-0.021096382	0.007713499	0.000278308
AT1G07220	0.002547619	-0.007227761	0.009427609	0.002194062
AT1G07230	0.008080357	0.025810939	0.01322314	0.007061486
AT1G07240	0.001096939	-0.012211118	0.007713499	0.00093122
AT1G07250	0.001989796	-0.016819458	0.009641873	0.001844618
AT1G07260	0.004872449	0.017401981	0.013498623	0.004323899
AT1G07270	0.003190476	-0.019355392	0.013884298	0.002802878
AT1G07280	0.008852814	0.00091486	0.015041322	0.007704189
AT1G07290	0	NA	NA	0
AT1G07300	0.007692308	0.014506301	0.014141414	0.01130491
AT1G07310	0.001190476	-0.022372748	0.009641873	0.001035748
AT1G07320	0.005446429	0.005173699	0.012855831	0.005114994
AT1G07330	0.012206349	0.01869626	0.015998368	0.012380593
AT1G07340	0.001206897	-0.005547171	0.007713499	0.001022879
AT1G07350	0.00139881	-0.016564185	0.009256198	0.001423207
AT1G07360	0.004591837	-0.011913385	0.011866921	0.004149378
AT1G07370	0	NA	NA	0.000276199
AT1G07380	0.001024845	-0.01415477	0.007713499	0.00100365
AT1G07390	0.001080313	-0.008734517	0.009070295	0.001000013
AT1G07400	0.033095238	-0.023339928	0.043709826	0.028206169
AT1G07410	0.000416667	-0.021096382	0.007713499	0.000339147
AT1G07420	0.0028125	-0.024709347	0.013884298	0.002457865
AT1G07430	0.002197802	-0.011495126	0.012341598	0.001881114
AT1G07440	0.0003125	-0.021096382	0.007713499	0.000273096
AT1G07450	0.00247619	-0.015220252	0.009256198	0.002075351
AT1G07460	0.001315789	-0.021096382	0.007713499	0.001128741
AT1G07470	0.002045455	-0.007634524	0.015426997	0.001745346
AT1G07473	0.001428571	-0.026201845	0.015426997	0.001157407
AT1G07476	0.003071429	-0.015303727	0.012855831	0.004682056
AT1G07480	0.00775974	-0.022857661	0.025454545	0.009253103
AT1G07485	0	NA	NA	0
AT1G07490	0	NA	NA	0
AT1G07500	0.002	-0.026201845	0.015426997	0.002103365
AT1G07510	0.000416667	-0.021096382	0.007713499	0.000358313
AT1G07520	0.001080139	-0.012067499	0.010798898	0.000927921
AT1G07530	0.000621118	-0.015543092	0.007713499	0.000542535
AT1G07540	0.011370656	0.020390343	0.015059688	0.00983888
AT1G07550	0.011173469	-0.000233372	0.015619835	0.010915072
AT1G07560	0.004134615	-0.013229001	0.012073302	0.004004364
AT1G07570	0.004857143	-0.015771722	0.026997245	0.00697272
AT1G07590	0.003973214	0.001698354	0.015426997	0.003465732
AT1G07600	0	NA	NA	0
AT1G07610	0.005	-0.026201845	0.015426997	0.00317029
AT1G07615	0.002487685	-0.016839029	0.010027548	0.002446019
AT1G07620	0.005	-0.024630795	0.013803103	0.004651345
AT1G07630	0.000952381	-0.009765889	0.011570248	0.000816993
AT1G07640	0.001678571	-0.019338349	0.011570248	0.001439951
AT1G07645	0.002678571	-0.004436513	0.007713499	0.002264493
AT1G07650	0.001264637	-0.006143022	0.009427609	0.001134073
AT1G07660	0.010714286	0.025501293	0.011570248	0.009014423
AT1G07670	0.001791383	-0.012666455	0.01046832	0.001765537
AT1G07680	0.033809524	0.03177867	0.026997245	0.029194079
AT1G07690	0.002797619	0.02703213	0.007713499	0.002797619
AT1G07700	0.01375	0.004237111	0.052066116	0.015577071
AT1G07705	0.002894737	0.001548328	0.015426997	0.002611232
AT1G07710	0.001674107	-0.006752519	0.008815427	0.001436121
AT1G07720	0.001774194	-0.012457931	0.007713499	0.001674495
AT1G07725	0.002361111	0.008570922	0.008570554	0.002012311
AT1G07730	0.001397516	0.0025051	0.007713499	0.001201923
AT1G07740	0.000978836	-0.00860148	0.007713499	0.000837862
AT1G07745	0.00056391	0.023329937	0.007713499	0.000483746
AT1G07747	0.005142857	0.007477167	0.011570248	0.00390625
AT1G07750	0.000952381	-0.021096382	0.007713499	0.000816993
AT1G07770	0	NA	NA	0
AT1G07780	0.003169643	-0.012422776	0.010284665	0.002943841
AT1G07790	0.003125	-0.031904827	0.038567493	0.002446868
AT1G07795	0.00122449	0.006670067	0.007713499	0.00105042
AT1G07810	0.002324263	-0.016218936	0.009115953	0.00201075
AT1G07820	0	NA	NA	0
AT1G07830	0.00125	-0.021096382	0.007713499	0.001005747
AT1G07840	0.000928571	-0.011840899	0.007713499	0.000865282
AT1G07850	0.001138393	-0.012766447	0.007713499	0.000980166
AT1G07860	0.006607143	-0.001686154	0.010798898	0.006266938
AT1G07870	0.003258929	-0.002364981	0.008999082	0.002891318
AT1G07880	0.000714286	-0.021096382	0.007713499	0.000600962
AT1G07885	0.003333333	-0.021096382	0.007713499	0.021169355
AT1G07890	0.002238095	-0.019338349	0.011570248	0.001950531
AT1G07900	0.002193878	-0.015475525	0.009641873	0.002345113
AT1G07901	0.003333333	-0.026201845	0.015426997	0.002859477
AT1G07902	0.02247619	-0.014161909	0.034693878	0.04174397
AT1G07910	0.000908163	-0.018782511	0.007713499	0.000824074
AT1G07920	0.005582011	0.009688141	0.011920862	0.004884259
AT1G07930	0.001560847	-0.013163111	0.007713499	0.001365741
AT1G07940	0.004761905	-0.000777351	0.011570248	0.004166667
AT1G07950	0.001558442	0.008284267	0.015426997	0.001612903
AT1G07960	0	NA	NA	0
AT1G07970	0.000452962	-0.015027585	0.011570248	0.00039025
AT1G07980	0.001845238	-0.002585416	0.007713499	0.001559984
AT1G07985	0	NA	NA	0
AT1G07990	0.001458333	-0.022488781	0.00981718	0.001277106
AT1G08000	0.001944444	-0.021947293	0.008999082	0.00188781
AT1G08005	0.0021875	-0.028962471	0.032396694	0.02734375
AT1G08010	0.001111111	-0.022798203	0.010284665	0.00095943
AT1G08030	0.008333333	0.024887806	0.012672176	0.007277112
AT1G08035	0.003061224	-0.004436513	0.007713499	0.002790179
AT1G08040	0.00038961	0.006670067	0.007713499	0.000326371
AT1G08050	0.004041353	0.025883248	0.008999082	0.003488448
AT1G08060	0.001315476	-0.004581916	0.008484848	0.001149892
AT1G08065	0.002366071	-0.004223149	0.009641873	0.001985911
AT1G08070	0.001915584	-0.013547186	0.00981718	0.001656559
AT1G08080	0.004910714	-0.021065879	0.023140496	0.004528986
AT1G08090	0.000668203	-0.006287609	0.007713499	0.000568895
AT1G08100	0.001290323	-0.021825734	0.008815427	0.00111536
AT1G08110	0.002142857	-0.023059858	0.011570248	0.002162782
AT1G08120	0.005	-0.024295613	0.015426997	0.019097222
AT1G08125	0.002428571	0.008521685	0.015426997	0.002241561
AT1G08130	0.002647059	-0.008204052	0.013370064	0.005694143
AT1G08135	0.002066869	-0.01380915	0.008815427	0.001777499
AT1G08140	0.002244898	-0.022597989	0.009982175	0.001958689
AT1G08150	0.001949405	-0.013671655	0.011570248	0.001672967
AT1G08160	0.000824176	0.023329937	0.007713499	0.000703829
AT1G08165	0.0075	-0.023649113	0.011570248	0.006076389
AT1G08170	0.004132653	-0.006675091	0.010284665	0.003457992
AT1G08180	0	NA	NA	0
AT1G08190	0.001724138	0.004818971	0.007713499	0.001503436
AT1G08200	0.004161491	0.014444673	0.007713499	0.00357906
AT1G08210	0.001741071	-0.005947359	0.023140496	0.002870117
AT1G08220	0.0025	-5.82E-05	0.009641873	0.002121212
AT1G08230	0.00537037	-0.00459961	0.013498623	0.004883564
AT1G08250	0.001190476	-0.018061984	0.009641873	0.001006441
AT1G08260	0.000531561	-0.018960501	0.007713499	0.000462535
AT1G08270	0.002857143	-0.022798203	0.010284665	0.007217848
AT1G08280	0.005434783	-0.023221656	0.01134338	0.004751462
AT1G08290	0.001178571	-0.01415477	0.007713499	0.001017012
AT1G08300	0.001861472	-0.015292002	0.008843537	0.003056729
AT1G08310	0.000169492	-0.021096382	0.007713499	0.000505196
AT1G08315	0	NA	NA	0
AT1G08320	0.000714286	-0.022798203	0.010284665	0.000605118
AT1G08340	0.00025	-0.021096382	0.007713499	0.00022096
AT1G08350	0.000673469	-0.01354272	0.010284665	0.000582627
AT1G08360	0.000384615	-0.021096382	0.007713499	0.000336022
AT1G08370	0.001071429	-0.01354272	0.010284665	0.000934103
AT1G08380	0	NA	NA	0.000886525
AT1G08390	0.002589286	-0.006287609	0.007713499	0.00218901
AT1G08400	0.000520833	-0.021096382	0.007713499	0.000452899
AT1G08410	0.000489796	0.006670067	0.007713499	0.000527426
AT1G08420	0.000655738	-0.008138706	0.007713499	0.000572457
